timestamp,location-long,location-lat,manually-marked-outlier,individual-taxon-canonical-name,utm-easting,utm-northing
7/2/2008,23.5960411,-19.4323766,,Equus burchellii,772592.6981,7849274.36
7/2/2008,23.5202247,-19.418535,,Equus burchellii,764650.0821,7850925.529
7/2/2008,23.5974349,-19.4329925,,Equus burchellii,772738.1008,7849203.944
7/2/2008,23.520192,-19.4185008,,Equus burchellii,764646.702,7850929.367
7/2/2008,23.5974366,-19.4327092,,Equus burchellii,772738.7529,7849235.315
7/2/2008,23.5201778,-19.4174793,,Equus burchellii,764646.8653,7851042.506
7/2/2008,23.5979686,-19.4335854,,Equus burchellii,772793.1797,7849137.439
7/2/2008,23.5206207,-19.4166578,,Equus burchellii,764694.7296,7851132.796
7/2/2008,23.5210336,-19.4162957,,Equus burchellii,764738.6978,7851172.258
7/2/2008,23.5980088,-19.4342142,,Equus burchellii,772796.3518,7849067.74
7/2/2008,23.6009956,-19.4413175,,Equus burchellii,773098.2489,7848276.363
7/2/2008,23.5209965,-19.41719,,Equus burchellii,764733.3504,7851073.284
7/2/2008,23.5209146,-19.417519,,Equus burchellii,764724.2123,7851036.977
7/2/2008,23.5996271,-19.4444142,,Equus burchellii,772949.2994,7847935.6
7/2/2008,23.5209185,-19.418253,,Equus burchellii,764723.4324,7850955.69
7/2/2008,23.5985068,-19.4443994,,Equus burchellii,772831.6344,7847939.018
7/2/2008,23.5972861,-19.444483,,Equus burchellii,772703.2577,7847931.697
7/2/2008,23.5209455,-19.4185507,,Equus burchellii,764725.7866,7850922.682
7/2/2008,23.5197323,-19.4182331,,Equus burchellii,764598.8379,7850959.718
7/2/2008,23.5965826,-19.445114,,Equus burchellii,772628.2988,7847862.934
7/2/2008,23.5192273,-19.4177167,,Equus burchellii,764546.6172,7851017.678
7/2/2008,23.5972603,-19.4451156,,Equus burchellii,772699.4895,7847861.682
7/2/2008,23.519014,-19.4178108,,Equus burchellii,764524.0546,7851007.586
7/2/2008,23.5977904,-19.4446213,,Equus burchellii,772756.004,7847915.581
7/2/2008,23.5975141,-19.4441114,,Equus burchellii,772727.831,7847972.487
7/2/2008,23.5181224,-19.4175591,,Equus burchellii,764430.787,7851036.828
7/2/2008,23.5179538,-19.4177428,,Equus burchellii,764412.7758,7851016.745
7/2/2008,23.5974776,-19.4439979,,Equus burchellii,772724.1864,7847985.114
7/2/2008,23.5182875,-19.417813,,Equus burchellii,764447.722,7851008.458
7/2/2008,23.5975619,-19.4440913,,Equus burchellii,772732.8861,7847974.637
7/2/2008,23.5975974,-19.4440398,,Equus burchellii,772736.7016,7847980.284
7/2/2008,23.5182769,-19.4179356,,Equus burchellii,764446.4098,7850994.898
7/2/2008,23.5975565,-19.4441149,,Equus burchellii,772732.2794,7847972.032
7/2/2008,23.5185324,-19.4180991,,Equus burchellii,764472.9889,7850976.4
7/2/2008,23.5184253,-19.4180516,,Equus burchellii,764461.8135,7850981.825
7/2/2008,23.5975178,-19.444117,,Equus burchellii,772728.2104,7847971.861
7/2/2008,23.5187795,-19.4177002,,Equus burchellii,764499.5962,7851020.194
7/2/2008,23.5975483,-19.4440695,,Equus burchellii,772731.4939,7847977.073
7/2/2008,23.5187278,-19.4174648,,Equus burchellii,764494.5456,7851046.34
7/2/2008,23.5983125,-19.4421098,,Equus burchellii,772815.053,7848192.882
7/2/2008,23.5185009,-19.4182286,,Equus burchellii,764469.4697,7850962.108
7/2/2008,23.5977946,-19.4419,,Equus burchellii,772760.9968,7848216.937
7/2/2008,23.5977314,-19.4418949,,Equus burchellii,772754.3659,7848217.602
7/2/2008,23.5185035,-19.4183658,,Equus burchellii,764469.5207,7850946.911
7/2/2008,23.5978399,-19.4420976,,Equus burchellii,772765.4252,7848194.983
7/2/2008,23.5171802,-19.4180351,,Equus burchellii,764331.0252,7850985.564
7/2/2008,23.5977439,-19.4423237,,Equus burchellii,772754.9619,7848170.096
7/2/2008,23.515748,-19.4175313,,Equus burchellii,764181.3679,7851043.552
7/2/2008,23.5155548,-19.4171739,,Equus burchellii,764161.6476,7851083.426
7/2/2008,23.5981305,-19.4418374,,Equus burchellii,772796.389,7848223.337
7/2/2008,23.5152414,-19.4153829,,Equus burchellii,764131.6166,7851282.236
7/2/2008,23.5982227,-19.4417106,,Equus burchellii,772806.287,7848237.233
7/2/2008,23.5155773,-19.4150904,,Equus burchellii,764167.3811,7851314.111
7/2/2008,23.5980433,-19.4417131,,Equus burchellii,772787.4362,7848237.24
7/2/2008,23.5153818,-19.4149083,,Equus burchellii,764147.1353,7851334.576
7/2/2008,23.5980929,-19.4417135,,Equus burchellii,772792.6462,7848237.117
7/2/2008,23.5980427,-19.4417924,,Equus burchellii,772787.2405,7848228.459
7/2/2008,23.5138278,-19.4136447,,Equus burchellii,763985.9053,7851476.886
7/2/2008,23.5980449,-19.4419763,,Equus burchellii,772787.164,7848208.09
7/2/2008,23.5137958,-19.4136236,,Equus burchellii,763982.5772,7851479.271
7/2/2008,23.597952,-19.4429602,,Equus burchellii,772775.7589,7848099.278
7/2/2008,23.5139029,-19.413654,,Equus burchellii,763993.7807,7851475.741
7/2/2008,23.5137632,-19.4135468,,Equus burchellii,763979.2762,7851487.826
7/2/2008,23.5980528,-19.4430636,,Equus burchellii,772786.1753,7848087.668
7/2/2008,23.5980054,-19.4429392,,Equus burchellii,772781.4039,7848101.519
7/2/2008,23.5137165,-19.4134267,,Equus burchellii,763974.5636,7851501.197
7/2/2008,23.5137142,-19.4128708,,Equus burchellii,763975.2202,7851562.759
7/2/2008,23.5979128,-19.4422879,,Equus burchellii,772772.7653,7848173.793
7/2/2008,23.5139293,-19.412357,,Equus burchellii,763998.6504,7851619.325
7/2/2008,23.5977695,-19.4423242,,Equus burchellii,772757.6505,7848170
7/2/2008,23.5138378,-19.4120793,,Equus burchellii,763989.4855,7851650.217
7/2/2008,23.5987889,-19.4430048,,Equus burchellii,772863.6031,7848093.011
7/2/2008,23.5992604,-19.4431089,,Equus burchellii,772912.9613,7848080.735
7/2/2008,23.5141814,-19.4126258,,Equus burchellii,764024.7034,7851589.173
7/2/2008,23.5993258,-19.4430325,,Equus burchellii,772919.9596,7848089.091
7/2/2008,23.5163123,-19.4123836,,Equus burchellii,764248.9827,7851612.724
7/2/2008,23.5165307,-19.410251,,Equus burchellii,764275.379,7851848.546
7/2/2008,23.598943,-19.4435983,,Equus burchellii,772878.7986,7848027.041
7/2/2008,23.5989027,-19.4435416,,Equus burchellii,772874.6599,7848033.384
7/2/2008,23.5150144,-19.4067885,,Equus burchellii,764121.6597,7852234.297
7/2/2008,23.5989315,-19.4409197,,Equus burchellii,772882.0723,7848323.694
7/2/2008,23.5146205,-19.4080148,,Equus burchellii,764078.2907,7852099.105
7/2/2008,23.5147588,-19.4103862,,Equus burchellii,764088.9892,7851836.293
7/2/2008,23.5974146,-19.4391819,,Equus burchellii,772725.6213,7848518.549
7/2/2008,23.5968957,-19.4388582,,Equus burchellii,772671.6492,7848555.219
7/2/2008,23.5178362,-19.4125518,,Equus burchellii,764408.8227,7851591.759
7/2/2008,23.5969203,-19.4382493,,Equus burchellii,772675.2514,7848622.611
7/2/2008,23.5196177,-19.4126655,,Equus burchellii,764595.8162,7851576.432
7/2/2008,23.5969482,-19.4379624,,Equus burchellii,772678.662,7848654.338
7/2/2008,23.5212905,-19.4130563,,Equus burchellii,764770.9396,7851530.584
7/2/2008,23.5970403,-19.4383736,,Equus burchellii,772687.6503,7848608.655
7/2/2008,23.5220755,-19.4135375,,Equus burchellii,764852.6373,7851476.09
7/2/2008,23.5966016,-19.437347,,Equus burchellii,772643.2781,7848723.039
7/2/2008,23.5220733,-19.4136361,,Equus burchellii,764852.2463,7851465.175
7/2/2008,23.5210211,-19.4138436,,Equus burchellii,764741.3586,7851443.816
7/2/2008,23.595621,-19.4366387,,Equus burchellii,772541.4431,7848803.032
7/2/2008,23.5203633,-19.4136895,,Equus burchellii,764672.4954,7851461.891
7/2/2008,23.5943773,-19.4346004,,Equus burchellii,772414.1874,7849030.728
7/2/2008,23.5938383,-19.4289717,,Equus burchellii,772366.9557,7849654.915
7/2/2008,23.5216955,-19.4129542,,Equus burchellii,764813.6573,7851541.268
7/2/2008,23.5218393,-19.4129265,,Equus burchellii,764828.8109,7851544.114
7/2/2008,23.5949548,-19.4257073,,Equus burchellii,772489.7066,7850014.653
7/2/2008,23.5220576,-19.4127858,,Equus burchellii,764851.9752,7851559.359
7/2/2008,23.594938,-19.4255779,,Equus burchellii,772488.1575,7850029.009
7/2/2008,23.5221627,-19.4128625,,Equus burchellii,764862.8935,7851550.704
7/2/2008,23.5951757,-19.4255164,,Equus burchellii,772513.2339,7850035.443
7/2/2008,23.5221343,-19.4129391,,Equus burchellii,764859.7854,7851542.265
7/2/2008,23.5957444,-19.4249092,,Equus burchellii,772573.9976,7850101.785
7/2/2008,23.5960012,-19.4246301,,Equus burchellii,772601.4442,7850132.286
7/2/2008,23.522025,-19.4129462,,Equus burchellii,764848.29,7851541.647
7/2/2008,23.5219962,-19.4129489,,Equus burchellii,764845.2597,7851541.392
7/2/2008,23.5959423,-19.424608,,Equus burchellii,772595.2928,7850134.827
7/2/2008,23.5219498,-19.4129369,,Equus burchellii,764840.404,7851542.792
7/2/2008,23.5959734,-19.4245323,,Equus burchellii,772598.6867,7850143.161
7/2/2008,23.5966222,-19.4240242,,Equus burchellii,772667.7013,7850198.401
7/2/2008,23.5221267,-19.4126951,,Equus burchellii,764859.3824,7851569.296
7/2/2008,23.522627,-19.4127967,,Equus burchellii,764911.783,7851557.276
7/2/2008,23.5995141,-19.4241867,,Equus burchellii,772971.2673,7850175.821
7/2/2008,23.5227652,-19.4131604,,Equus burchellii,764925.7135,7851516.788
7/2/2008,23.5997213,-19.4241372,,Equus burchellii,772993.1196,7850180.974
7/2/2008,23.6008399,-19.4243927,,Equus burchellii,773110.2181,7850150.904
7/2/2008,23.5227538,-19.4130499,,Equus burchellii,764924.6949,7851529.042
7/2/2008,23.5227955,-19.4127153,,Equus burchellii,764929.6189,7851566.031
7/2/2008,23.6044639,-19.4243402,,Equus burchellii,773491.0622,7850150.962
7/2/2008,23.5226755,-19.4126334,,Equus burchellii,764917.1436,7851575.285
7/2/2008,23.6045234,-19.4243326,,Equus burchellii,773497.3263,7850151.709
7/2/2008,23.5228391,-19.4127433,,Equus burchellii,764934.1544,7851562.863
7/2/2008,23.6045119,-19.4243074,,Equus burchellii,773496.1602,7850154.518
7/2/2008,23.6045256,-19.4243192,,Equus burchellii,773497.5799,7850153.189
7/2/2008,23.522674,-19.4125321,,Equus burchellii,764917.1502,7851586.505
7/2/2008,23.522756,-19.4124756,,Equus burchellii,764925.8574,7851592.635
7/2/2008,23.6045223,-19.4243138,,Equus burchellii,773497.2422,7850153.793
7/2/2008,23.6090934,-19.4233096,,Equus burchellii,773979.1923,7850257.729
7/2/2008,23.5227586,-19.4125192,,Equus burchellii,764926.0599,7851587.803
7/2/2008,23.6101154,-19.424478,,Equus burchellii,774084.6085,7850126.709
7/2/2008,23.5228539,-19.4125441,,Equus burchellii,764936.0324,7851584.899
7/2/2008,23.6066735,-19.4278239,,Equus burchellii,773717.373,7849761.654
7/2/2008,23.5229112,-19.4125415,,Equus burchellii,764942.057,7851585.099
7/2/2008,23.6065458,-19.4282661,,Equus burchellii,773703.2149,7849712.887
7/2/2008,23.5228171,-19.4124161,,Equus burchellii,764932.3735,7851599.13
7/2/2008,23.606554,-19.4280717,,Equus burchellii,773704.4024,7849734.402
7/2/2008,23.5227783,-19.4124437,,Equus burchellii,764928.2521,7851596.133
7/2/2008,23.5227658,-19.4124251,,Equus burchellii,764926.969,7851598.212
7/2/2008,23.6065889,-19.4279732,,Equus burchellii,773708.2343,7849745.255
7/2/2008,23.6067165,-19.4280093,,Equus burchellii,773721.5798,7849741.054
7/2/2008,23.5227222,-19.4123204,,Equus burchellii,764922.5578,7851609.873
7/2/2008,23.6066478,-19.4279952,,Equus burchellii,773714.3856,7849742.725
7/2/2008,23.5227571,-19.4123582,,Equus burchellii,764926.1634,7851605.634
7/2/2008,23.6064024,-19.4280782,,Equus burchellii,773688.464,7849733.923
7/2/2008,23.5230654,-19.4125799,,Equus burchellii,764958.1962,7851580.609
7/2/2008,23.6062509,-19.4282963,,Equus burchellii,773672.1812,7849710.011
7/2/2008,23.5230623,-19.4124879,,Equus burchellii,764958.0197,7851590.802
7/2/2008,23.6063005,-19.428237,,Equus burchellii,773677.4918,7849716.5
7/2/2008,23.5231488,-19.4125226,,Equus burchellii,764967.0518,7851586.826
7/2/2008,23.6063485,-19.4282651,,Equus burchellii,773682.4877,7849713.311
7/2/2008,23.5233386,-19.4124415,,Equus burchellii,764987.1252,7851595.515
7/3/2008,23.6064733,-19.4281811,,Equus burchellii,773695.7404,7849722.415
7/3/2008,23.5236693,-19.4126227,,Equus burchellii,765021.5771,7851574.94
7/3/2008,23.52367,-19.4126187,,Equus burchellii,765021.6572,7851575.382
7/3/2008,23.6067012,-19.4282126,,Equus burchellii,773719.6314,7849718.564
7/3/2008,23.5236787,-19.4126261,,Equus burchellii,765022.5593,7851574.549
7/3/2008,23.6067988,-19.4282837,,Equus burchellii,773729.7663,7849710.535
7/3/2008,23.5236874,-19.4126419,,Equus burchellii,765023.4477,7851572.786
7/3/2008,23.6068173,-19.4282405,,Equus burchellii,773731.7824,7849715.29
7/3/2008,23.607731,-19.4281388,,Equus burchellii,773827.9491,7849725.098
7/3/2008,23.5236897,-19.4126711,,Equus burchellii,765023.642,7851569.549
7/3/2008,23.5237877,-19.4127566,,Equus burchellii,765033.7999,7851559.93
7/3/2008,23.6113608,-19.4313049,,Equus burchellii,774203.9879,7849368.693
7/3/2008,23.6149412,-19.4337353,,Equus burchellii,774576.06,7849093.831
7/3/2008,23.5237266,-19.4127564,,Equus burchellii,765027.3806,7851560.047
7/3/2008,23.5237228,-19.4127366,,Equus burchellii,765027.0135,7851562.245
7/3/2008,23.61602,-19.4344168,,Equus burchellii,774688.2513,7849016.637
7/3/2008,23.6171986,-19.4348493,,Equus burchellii,774811.3461,7848966.857
7/3/2008,23.5237178,-19.4127321,,Equus burchellii,765026.4954,7851562.751
7/3/2008,23.6195804,-19.4356447,,Equus burchellii,775060.2357,7848874.964
7/3/2008,23.5239897,-19.4129509,,Equus burchellii,765054.7083,7851538.103
7/3/2008,23.6171806,-19.4349665,,Equus burchellii,774809.2576,7848953.907
7/3/2008,23.5242013,-19.4144066,,Equus burchellii,765074.5785,7851376.578
7/3/2008,23.6160413,-19.4342893,,Equus burchellii,774690.7038,7849030.722
7/3/2008,23.5243442,-19.4151766,,Equus burchellii,765088.343,7851291.09
7/3/2008,23.6158979,-19.4339127,,Equus burchellii,774676.2722,7849072.657
7/3/2008,23.5241651,-19.4157981,,Equus burchellii,765068.5171,7851222.543
7/3/2008,23.5243029,-19.4158663,,Equus burchellii,765082.8845,7851214.778
7/3/2008,23.615676,-19.4338208,,Equus burchellii,774653.1141,7849083.189
7/3/2008,23.6158554,-19.4339035,,Equus burchellii,774671.8226,7849073.744
7/3/2008,23.525553,-19.4164907,,Equus burchellii,765213.2132,7851143.709
7/3/2008,23.5270588,-19.4186984,,Equus burchellii,765367.8335,7850896.913
7/3/2008,23.6158663,-19.4338973,,Equus burchellii,774672.9782,7849074.413
7/3/2008,23.6158047,-19.4338744,,Equus burchellii,774666.5451,7849077.048
7/3/2008,23.5269591,-19.4194572,,Equus burchellii,765356.1257,7850813.04
7/3/2008,23.6158587,-19.4337044,,Equus burchellii,774672.5045,7849095.788
7/3/2008,23.5260916,-19.4207374,,Equus burchellii,765262.9036,7850672.611
7/3/2008,23.6162862,-19.4327242,,Equus burchellii,774719.068,7849203.656
7/3/2008,23.5327047,-19.4201218,,Equus burchellii,765958.697,7850730.576
7/3/2008,23.6165338,-19.4318768,,Equus burchellii,774746.5078,7849297.104
7/3/2008,23.5327636,-19.4202801,,Equus burchellii,765964.6275,7850712.955
7/3/2008,23.6157373,-19.4313936,,Equus burchellii,774663.6398,7849351.888
7/3/2008,23.5319434,-19.4209367,,Equus burchellii,765877.3855,7850641.512
7/3/2008,23.5309206,-19.4222278,,Equus burchellii,765767.8258,7850500.118
7/3/2008,23.6163124,-19.4319171,,Equus burchellii,774723.1794,7849292.995
7/3/2008,23.6165256,-19.4320627,,Equus burchellii,774745.3333,7849276.53
7/3/2008,23.530379,-19.4225433,,Equus burchellii,765710.4109,7850466.017
7/3/2008,23.6164154,-19.4319901,,Equus burchellii,774733.8778,7849284.746
7/3/2008,23.5297296,-19.4227132,,Equus burchellii,765641.9074,7850448.205
7/3/2008,23.6162338,-19.4329798,,Equus burchellii,774713.1325,7849175.433
7/3/2008,23.5297183,-19.4214101,,Equus burchellii,765642.8402,7850592.524
7/3/2008,23.6168362,-19.4337912,,Equus burchellii,774775.0545,7849084.614
7/3/2008,23.5289842,-19.4213812,,Equus burchellii,765565.7609,7850596.858
7/3/2008,23.6179929,-19.4349442,,Equus burchellii,774894.6349,7848955.078
7/3/2008,23.5291582,-19.4221266,,Equus burchellii,765582.8294,7850514.045
7/3/2008,23.6188914,-19.4352247,,Equus burchellii,774988.558,7848922.578
7/3/2008,23.5303216,-19.421951,,Equus burchellii,765705.3442,7850531.695
7/3/2008,23.6188576,-19.4347529,,Equus burchellii,774985.8022,7848974.881
7/3/2008,23.5309995,-19.4216535,,Equus burchellii,765777.05,7850563.593
7/3/2008,23.6188511,-19.4346896,,Equus burchellii,774985.226,7848981.901
7/3/2008,23.5317739,-19.4218924,,Equus burchellii,765858.0213,7850535.942
7/3/2008,23.6188412,-19.4347146,,Equus burchellii,774984.1437,7848979.149
7/3/2008,23.5315324,-19.4218404,,Equus burchellii,765832.7334,7850542.073
7/3/2008,23.5315036,-19.4217834,,Equus burchellii,765829.8005,7850548.43
7/3/2008,23.6188478,-19.4344699,,Equus burchellii,774985.2496,7849006.237
7/3/2008,23.5309812,-19.4215164,,Equus burchellii,765775.3505,7850578.803
7/3/2008,23.618886,-19.4344023,,Equus burchellii,774989.3768,7849013.662
7/3/2008,23.5308549,-19.4214381,,Equus burchellii,765762.2086,7850587.669
7/3/2008,23.6189198,-19.4344213,,Equus burchellii,774992.8958,7849011.504
7/3/2008,23.6194393,-19.4344597,,Equus burchellii,775047.4096,7849006.421
7/3/2008,23.5314725,-19.4215524,,Equus burchellii,765826.9091,7850574.058
7/3/2008,23.6186826,-19.4350025,,Equus burchellii,774966.9961,7848947.519
7/3/2008,23.5314208,-19.4214363,,Equus burchellii,765821.6664,7850586.994
7/3/2008,23.6187425,-19.4350775,,Equus burchellii,774973.1627,7848939.118
7/3/2008,23.531411,-19.4213931,,Equus burchellii,765820.7071,7850591.793
7/3/2008,23.6187333,-19.434928,,Equus burchellii,774972.4482,7848955.688
7/3/2008,23.5312785,-19.4213864,,Equus burchellii,765806.7972,7850592.74
7/3/2008,23.5310883,-19.4215469,,Equus burchellii,765786.5531,7850575.26
7/3/2008,23.6188107,-19.434454,,Equus burchellii,774981.3786,7849008.057
7/3/2008,23.5312671,-19.4216337,,Equus burchellii,765805.1969,7850565.372
7/3/2008,23.6188134,-19.4344465,,Equus burchellii,774981.6749,7849008.884
7/3/2008,23.5312516,-19.4216837,,Equus burchellii,765803.4871,7850559.859
7/3/2008,23.6190202,-19.4326408,,Equus burchellii,775006.4447,7849208.523
7/3/2008,23.5312137,-19.4217741,,Equus burchellii,765799.358,7850549.907
7/3/2008,23.6163831,-19.427574,,Equus burchellii,774737.9185,7849773.852
7/3/2008,23.6124444,-19.4225155,,Equus burchellii,774332.6041,7850340.331
7/3/2008,23.5312001,-19.4217451,,Equus burchellii,765797.9764,7850553.14
7/3/2008,23.6132903,-19.4239559,,Equus burchellii,774419.0592,7850179.468
7/3/2008,23.5313066,-19.4215837,,Equus burchellii,765809.4283,7850570.848
7/3/2008,23.5311107,-19.4215235,,Equus burchellii,765788.9445,7850577.817
7/3/2008,23.6172683,-19.4289826,,Equus burchellii,774828.5493,7849616.445
7/3/2008,23.6180199,-19.4307519,,Equus burchellii,774904.5344,7849419.305
7/3/2008,23.5304953,-19.4213446,,Equus burchellii,765724.5803,7850598.578
7/3/2008,23.6168974,-19.4312461,,Equus burchellii,774785.7701,7849366.369
7/3/2008,23.5300656,-19.421211,,Equus burchellii,765679.6523,7850614.036
7/3/2008,23.5297635,-19.4214543,,Equus burchellii,765647.5171,7850587.56
7/3/2008,23.6168358,-19.4311209,,Equus burchellii,774779.5091,7849380.333
7/3/2008,23.616856,-19.4311024,,Equus burchellii,774781.6625,7849382.349
7/3/2008,23.5294868,-19.4212991,,Equus burchellii,765618.6988,7850605.174
7/3/2008,23.6159766,-19.4316207,,Equus burchellii,774688.3988,7849326.356
7/3/2008,23.5294181,-19.4213701,,Equus burchellii,765611.3655,7850597.417
7/3/2008,23.6154303,-19.4325125,,Equus burchellii,774629.5029,7849228.467
7/3/2008,23.5295517,-19.4212849,,Equus burchellii,765625.5405,7850606.646
7/3/2008,23.6154636,-19.4325328,,Equus burchellii,774632.9672,7849226.166
7/3/2008,23.5295403,-19.4213278,,Equus burchellii,765624.273,7850601.913
7/3/2008,23.6154505,-19.4325182,,Equus burchellii,774631.6155,7849227.803
7/3/2008,23.5302167,-19.4212682,,Equus burchellii,765695.4342,7850607.469
7/3/2008,23.5302999,-19.4214763,,Equus burchellii,765703.8368,7850584.296
7/3/2008,23.6152896,-19.4324959,,Equus burchellii,774614.7488,7849230.53
7/3/2008,23.5299879,-19.4218638,,Equus burchellii,765670.4268,7850541.867
7/3/2008,23.6156391,-19.432147,,Equus burchellii,774652.0548,7849268.61
7/3/2008,23.5302077,-19.4217137,,Equus burchellii,765693.7637,7850558.149
7/3/2008,23.6159957,-19.4308069,,Equus burchellii,774691.7753,7849416.448
7/3/2008,23.5302251,-19.4217625,,Equus burchellii,765695.5124,7850552.718
7/3/2008,23.6165076,-19.4312061,,Equus burchellii,774744.8844,7849371.422
7/3/2008,23.5303979,-19.4217833,,Equus burchellii,765713.6333,7850550.148
7/3/2008,23.6161162,-19.4311074,,Equus burchellii,774703.9294,7849382.977
7/3/2008,23.6163801,-19.4312296,,Equus burchellii,774731.4495,7849369.023
7/3/2008,23.5303175,-19.4218985,,Equus burchellii,765704.9989,7850537.515
7/3/2008,23.6169094,-19.4318323,,Equus burchellii,774786.0437,7849301.432
7/3/2008,23.5298563,-19.4224055,,Equus burchellii,765655.7193,7850482.083
7/3/2008,23.6170048,-19.431745,,Equus burchellii,774796.2136,7849310.948
7/3/2008,23.5298442,-19.4223501,,Equus burchellii,765654.5382,7850488.237
7/3/2008,23.6172544,-19.4324314,,Equus burchellii,774821.2809,7849234.535
7/3/2008,23.529878,-19.4224457,,Equus burchellii,765657.9338,7850477.598
7/3/2008,23.5302981,-19.4219896,,Equus burchellii,765702.8124,7850527.457
7/3/2008,23.6194007,-19.4320785,,Equus burchellii,775047.3682,7849270.185
7/3/2008,23.5304921,-19.4216871,,Equus burchellii,765723.6867,7850560.656
7/3/2008,23.6199574,-19.4316118,,Equus burchellii,775106.6426,7849320.979
7/3/2008,23.6192389,-19.4308479,,Equus burchellii,775032.4433,7849406.725
7/3/2008,23.5321039,-19.4202305,,Equus burchellii,765895.398,7850719.467
7/3/2008,23.5324907,-19.4188754,,Equus burchellii,765938.2432,7850868.93
7/3/2008,23.6206618,-19.4308974,,Equus burchellii,775181.8527,7849398.968
7/3/2008,23.5325461,-19.4185526,,Equus burchellii,765944.5894,7850904.59
7/3/2008,23.622765,-19.4310261,,Equus burchellii,775402.6024,7849381.349
7/3/2008,23.5317028,-19.4177217,,Equus burchellii,765857.3412,7850997.905
7/3/2008,23.6229934,-19.4314638,,Equus burchellii,775425.8598,7849332.511
7/3/2008,23.5315725,-19.4168851,,Equus burchellii,765845.0129,7851090.749
7/3/2008,23.6243296,-19.4305646,,Equus burchellii,775567.7621,7849429.952
7/3/2008,23.6242647,-19.4308187,,Equus burchellii,775560.5145,7849401.916
7/3/2008,23.531476,-19.4166199,,Equus burchellii,765835.3058,7851120.266
7/3/2008,23.6266601,-19.4296443,,Equus burchellii,775814.1661,7849528.135
7/3/2008,23.5314308,-19.4165586,,Equus burchellii,765830.6566,7851127.124
7/3/2008,23.6269409,-19.4295368,,Equus burchellii,775843.8495,7849539.589
7/3/2008,23.5314282,-19.4164469,,Equus burchellii,765830.5652,7851139.497
7/3/2008,23.6275716,-19.4297519,,Equus burchellii,775909.7494,7849514.757
7/3/2008,23.5314434,-19.4164494,,Equus burchellii,765832.1581,7851139.197
7/3/2008,23.5314434,-19.4164494,,Equus burchellii,765832.1581,7851139.197
7/3/2008,23.6277325,-19.4296989,,Equus burchellii,775926.7437,7849520.368
7/3/2008,23.5314893,-19.4164471,,Equus burchellii,765836.9844,7851139.381
7/3/2008,23.6277559,-19.4295836,,Equus burchellii,775929.3971,7849533.099
7/3/2008,23.5314964,-19.4164808,,Equus burchellii,765837.6755,7851135.638
7/3/2008,23.6280312,-19.429697,,Equus burchellii,775958.1294,7849520.099
7/3/2008,23.6278589,-19.4302627,,Equus burchellii,775939.0704,7849457.728
7/3/2008,23.5332968,-19.4166692,,Equus burchellii,766026.529,7851111.994
7/3/2008,23.53405,-19.4167799,,Equus burchellii,766105.4841,7851098.571
7/3/2008,23.6279085,-19.4302545,,Equus burchellii,775944.2954,7849458.556
7/3/2008,23.5341464,-19.4168833,,Equus burchellii,766115.444,7851086.972
7/3/2008,23.6283539,-19.4302855,,Equus burchellii,775991.0381,7849454.409
7/3/2008,23.6284711,-19.4302726,,Equus burchellii,776003.3733,7849455.649
7/3/2008,23.5340397,-19.4167138,,Equus burchellii,766104.5096,7851105.907
7/3/2008,23.533911,-19.4166418,,Equus burchellii,766091.105,7851114.079
7/3/2008,23.6286221,-19.4302275,,Equus burchellii,776019.3141,7849460.402
7/3/2008,23.628741,-19.4301541,,Equus burchellii,776031.9302,7849468.339
7/3/2008,23.5339569,-19.4166223,,Equus burchellii,766095.9593,7851116.167
7/3/2008,23.6287857,-19.4300817,,Equus burchellii,776036.749,7849476.286
7/3/2008,23.5339182,-19.4166499,,Equus burchellii,766091.8483,7851113.17
7/3/2008,23.6286974,-19.430339,,Equus burchellii,776027.0367,7849447.933
7/3/2008,23.533922,-19.4166016,,Equus burchellii,766092.3262,7851118.513
7/3/2008,23.6285033,-19.4300879,,Equus burchellii,776007.0687,7849476.052
7/3/2008,23.5339384,-19.4165974,,Equus burchellii,766094.0561,7851118.953
7/3/2008,23.628403,-19.4300074,,Equus burchellii,775996.667,7849485.128
7/3/2008,23.5337424,-19.4161709,,Equus burchellii,766074.158,7851166.486
7/3/2008,23.5334858,-19.4159375,,Equus burchellii,766047.5782,7851192.728
7/3/2008,23.6282814,-19.4298584,,Equus burchellii,775984.1433,7849501.824
7/3/2008,23.6283076,-19.4298633,,Equus burchellii,775986.8877,7849501.239
7/3/2008,23.5318432,-19.4155532,,Equus burchellii,765875.6222,7851237.822
7/3/2008,23.6283796,-19.4302334,,Equus burchellii,775993.8263,7849460.137
7/3/2008,23.5316026,-19.4156662,,Equus burchellii,765850.1593,7851225.681
7/3/2008,23.6281844,-19.4300657,,Equus burchellii,775973.6016,7849479.022
7/3/2008,23.5315901,-19.4157242,,Equus burchellii,765848.7516,7851219.277
7/3/2008,23.6280955,-19.4302149,,Equus burchellii,775964.0092,7849462.642
7/3/2008,23.5316048,-19.4157124,,Equus burchellii,765850.3153,7851220.561
7/3/2008,23.531418,-19.4153757,,Equus burchellii,765831.2369,7851258.135
7/3/2008,23.6279522,-19.4302314,,Equus burchellii,775948.9257,7849461.044
7/3/2008,23.5315094,-19.4148029,,Equus burchellii,765841.7722,7851321.424
7/3/2008,23.6282433,-19.4299501,,Equus burchellii,775979.9853,7849491.73
