event-id,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
209287306,2010-06-19 20:00:00.000,27.2493,53.778,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),516428.3076937564,5958851.127836884,35N,Central European Time,2010-06-19 22:00:00.000
209287307,2010-06-20 05:00:00.000,28.0998,54.23267,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),571687.3932770488,6009967.431938714,35N,Central European Time,2010-06-20 07:00:00.000
209287308,2010-06-20 08:00:00.000,28.0983,54.23283,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),571589.3468416722,6009983.711377808,35N,Central European Time,2010-06-20 10:00:00.000
209287309,2010-06-20 14:00:00.000,28.0966,54.23233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),571479.405790675,6009926.359892218,35N,Central European Time,2010-06-20 16:00:00.000
209287310,2010-06-20 20:00:00.000,28.2826,54.453,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),583156.1735862588,6034681.915506804,35N,Central European Time,2010-06-20 22:00:00.000
209287311,2010-06-21 08:00:00.000,28.53,55.69,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596180.9954770732,6172639.142360614,35N,Central European Time,2010-06-21 10:00:00.000
209287312,2010-06-21 20:00:00.000,28.5288,55.69917,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596083.0696287544,6173657.891721514,35N,Central European Time,2010-06-21 22:00:00.000
209287313,2010-06-22 05:00:00.000,28.528,55.69917,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596032.7950253936,6173656.783583831,35N,Central European Time,2010-06-22 07:00:00.000
209287314,2010-06-22 08:00:00.000,28.5281,55.699,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596039.4962351582,6173638.004912688,35N,Central European Time,2010-06-22 10:00:00.000
209287315,2010-06-22 20:00:00.000,28.5278,55.69917,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596020.2263734873,6173656.506640059,35N,Central European Time,2010-06-22 22:00:00.000
209287316,2010-06-23 05:00:00.000,28.528,55.699,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596033.2118820776,6173637.866426884,35N,Central European Time,2010-06-23 07:00:00.000
209287317,2010-06-23 08:00:00.000,28.528,55.69867,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596034.0210720248,6173601.144888328,35N,Central European Time,2010-06-23 10:00:00.000
209287318,2010-06-23 20:00:00.000,28.5311,55.68983,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596250.556877855,6172621.751263911,35N,Central European Time,2010-06-23 22:00:00.000
209287319,2010-06-24 05:00:00.000,28.5281,55.69917,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596039.079351187,6173656.922069315,35N,Central European Time,2010-06-24 07:00:00.000
209287320,2010-06-24 08:00:00.000,28.5285,55.69883,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596065.0506386783,6173619.641791705,35N,Central European Time,2010-06-24 10:00:00.000
209287321,2010-06-25 05:00:00.000,28.5276,55.699,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596008.0744686897,6173637.312574315,35N,Central European Time,2010-06-25 07:00:00.000
209287322,2010-06-25 08:00:00.000,28.5285,55.69883,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596065.0506386783,6173619.641791705,35N,Central European Time,2010-06-25 10:00:00.000
209287323,2010-06-26 05:00:00.000,28.5285,55.69983,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596062.5977307287,6173730.919180218,35N,Central European Time,2010-06-26 07:00:00.000
209287324,2010-06-26 08:00:00.000,28.5285,55.69967,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596062.9901979883,6173713.114796915,35N,Central European Time,2010-06-26 10:00:00.000
209287325,2010-06-26 14:00:00.000,28.5281,55.69883,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596039.9131182746,6173619.087756554,35N,Central European Time,2010-06-26 16:00:00.000
209287326,2010-06-27 05:00:00.000,28.5276,55.69867,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596008.8834467614,6173600.591033267,35N,Central European Time,2010-06-27 07:00:00.000
209287327,2010-06-27 14:00:00.000,28.5278,55.69933,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596019.834088368,6173674.311024119,35N,Central European Time,2010-06-27 16:00:00.000
209287328,2010-06-27 20:00:00.000,28.5276,55.69883,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596008.4912153711,6173618.3954165755,35N,Central European Time,2010-06-27 22:00:00.000
209287329,2010-06-28 05:00:00.000,28.5278,55.69883,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596021.0599768525,6173618.672325372,35N,Central European Time,2010-06-28 07:00:00.000
209287330,2010-06-28 08:00:00.000,28.528,55.69917,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596032.7950253936,6173656.783583831,35N,Central European Time,2010-06-28 10:00:00.000
209287331,2010-06-28 14:00:00.000,28.5281,55.69883,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596039.9131182746,6173619.087756554,35N,Central European Time,2010-06-28 16:00:00.000
209287332,2010-06-28 20:00:00.000,28.5281,55.69883,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596039.9131182746,6173619.087756554,35N,Central European Time,2010-06-28 22:00:00.000
209287333,2010-06-29 05:00:00.000,28.5281,55.699,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596039.4962351582,6173638.004912688,35N,Central European Time,2010-06-29 07:00:00.000
209287334,2010-06-29 08:00:00.000,28.5285,55.699,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596064.6336464137,6173638.5589465555,35N,Central European Time,2010-06-29 10:00:00.000
209287335,2010-06-29 14:00:00.000,28.5283,55.699,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596052.0649409993,6173638.281911492,35N,Central European Time,2010-06-29 16:00:00.000
209287336,2010-06-29 20:00:00.000,28.5281,55.69883,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596039.9131182746,6173619.087756554,35N,Central European Time,2010-06-29 22:00:00.000
209287337,2010-06-30 08:00:00.000,28.528,55.699,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596033.2118820776,6173637.866426884,35N,Central European Time,2010-06-30 10:00:00.000
209287338,2010-06-30 14:00:00.000,28.5283,55.699,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596052.0649409993,6173638.281911492,35N,Central European Time,2010-06-30 16:00:00.000
209287339,2010-06-30 20:00:00.000,28.5283,55.69883,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596052.4818786898,6173619.364755999,35N,Central European Time,2010-06-30 22:00:00.000
209287340,2010-07-01 05:00:00.000,28.5281,55.699,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596039.4962351582,6173638.004912688,35N,Central European Time,2010-07-01 07:00:00.000
209287341,2010-07-02 05:00:00.000,28.5273,55.69817,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595991.2557041451,6173544.53703928,35N,Central European Time,2010-07-02 07:00:00.000
209287342,2010-07-02 08:00:00.000,28.5273,55.698,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595991.6723647951,6173525.61988297,35N,Central European Time,2010-07-02 10:00:00.000
209287343,2010-07-02 20:00:00.000,28.5278,55.69867,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596021.4522596066,6173600.8679426685,35N,Central European Time,2010-07-02 22:00:00.000
209287344,2010-07-03 08:00:00.000,28.527,55.69733,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595974.4606233509,6173450.648814281,35N,Central European Time,2010-07-03 10:00:00.000
209287345,2010-07-03 14:00:00.000,28.5266,55.69767,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595948.4892000798,6173487.929625445,35N,Central European Time,2010-07-03 16:00:00.000
209287346,2010-07-03 20:00:00.000,28.531,55.68967,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596244.6641180665,6172603.808140196,35N,Central European Time,2010-07-03 22:00:00.000
209287347,2010-07-04 14:00:00.000,28.5265,55.69717,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595943.4294525578,6173432.1525761625,35N,Central European Time,2010-07-04 16:00:00.000
209287348,2010-07-05 05:00:00.000,28.5303,55.69,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596199.8528631883,6172639.558440148,35N,Central European Time,2010-07-05 07:00:00.000
209287349,2010-07-05 08:00:00.000,28.5303,55.69,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596199.8528631883,6172639.558440148,35N,Central European Time,2010-07-05 10:00:00.000
209287350,2010-07-05 14:00:00.000,28.5303,55.69017,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596199.4354242141,6172658.475563774,35N,Central European Time,2010-07-05 16:00:00.000
209287351,2010-07-06 05:00:00.000,28.5266,55.697,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595950.1305655914,6173413.373773772,35N,Central European Time,2010-07-06 07:00:00.000
209287352,2010-07-06 08:00:00.000,28.5266,55.69733,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595949.3221334894,6173450.095311704,35N,Central European Time,2010-07-06 10:00:00.000
209287353,2010-07-07 05:00:00.000,28.5266,55.69633,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595951.771917841,6173338.817929712,35N,Central European Time,2010-07-07 07:00:00.000
209287354,2010-07-07 08:00:00.000,28.5263,55.697,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595931.2765381737,6173412.958740155,35N,Central European Time,2010-07-07 10:00:00.000
209287355,2010-07-07 14:00:00.000,28.5271,55.69683,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595981.9705426896,6173395.148524189,35N,Central European Time,2010-07-07 16:00:00.000
209287356,2010-07-08 05:00:00.000,28.5308,55.68967,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596232.0924229985,6172603.530616603,35N,Central European Time,2010-07-08 07:00:00.000
209287357,2010-07-08 08:00:00.000,28.5266,55.69683,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595950.5470293581,6173394.456618588,35N,Central European Time,2010-07-08 10:00:00.000
209287358,2010-07-08 14:00:00.000,28.5265,55.697,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595943.8458898918,6173413.235420169,35N,Central European Time,2010-07-08 16:00:00.000
209287359,2010-07-08 20:00:00.000,28.5308,55.69,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596231.2818379115,6172640.252087357,35N,Central European Time,2010-07-08 22:00:00.000
209287360,2010-07-09 05:00:00.000,28.5265,55.69683,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595944.2623263722,6173394.318264663,35N,Central European Time,2010-07-09 07:00:00.000
209287361,2010-07-09 08:00:00.000,28.5265,55.69683,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595944.2623263722,6173394.318264663,35N,Central European Time,2010-07-09 10:00:00.000
209287362,2010-07-09 14:00:00.000,28.5266,55.69667,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595950.9389944762,6173376.652237686,35N,Central European Time,2010-07-09 16:00:00.000
209287363,2010-07-09 20:00:00.000,28.5311,55.68933,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596251.7852740411,6172566.112676854,35N,Central European Time,2010-07-09 22:00:00.000
209287364,2010-07-10 08:00:00.000,28.5313,55.6895,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596263.9393691652,6172585.307374611,35N,Central European Time,2010-07-10 10:00:00.000
209287365,2010-07-10 14:00:00.000,28.5303,55.69,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596199.8528631883,6172639.558440148,35N,Central European Time,2010-07-10 16:00:00.000
209287366,2010-07-10 20:00:00.000,28.5323,55.69017,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596325.1507614043,6172661.251506085,35N,Central European Time,2010-07-10 22:00:00.000
209287367,2010-07-11 08:00:00.000,28.5266,55.69683,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595950.5470293581,6173394.456618588,35N,Central European Time,2010-07-11 10:00:00.000
209287368,2010-07-11 14:00:00.000,28.5268,55.69667,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595963.5084514909,6173376.928973335,35N,Central European Time,2010-07-11 16:00:00.000
209287369,2010-07-11 20:00:00.000,28.5311,55.69,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596250.139221464,6172640.668384476,35N,Central European Time,2010-07-11 22:00:00.000
209287370,2010-07-12 05:00:00.000,28.527,55.6975,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595974.0440479269,6173469.565969624,35N,Central European Time,2010-07-12 07:00:00.000
209287371,2010-07-12 08:00:00.000,28.527,55.69717,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595974.852693558,6173432.84443323,35N,Central European Time,2010-07-12 10:00:00.000
209287372,2010-07-12 14:00:00.000,28.5271,55.69717,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595981.1373414383,6173432.9828318395,35N,Central European Time,2010-07-12 16:00:00.000
209287373,2010-07-12 20:00:00.000,28.5313,55.6895,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596263.9393691652,6172585.307374611,35N,Central European Time,2010-07-12 22:00:00.000
209287374,2010-07-13 05:00:00.000,28.5303,55.68983,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596200.2703013064,6172620.641317012,35N,Central European Time,2010-07-13 07:00:00.000
209287375,2010-07-13 14:00:00.000,28.53,55.68967,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596181.8056384545,6172602.42088487,35N,Central European Time,2010-07-13 16:00:00.000
209287376,2010-07-13 20:00:00.000,28.5325,55.69,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596338.1403319987,6172642.612183212,35N,Central European Time,2010-07-13 22:00:00.000
209287377,2010-07-14 14:00:00.000,28.5271,55.69717,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595981.1373414383,6173432.9828318395,35N,Central European Time,2010-07-14 16:00:00.000
209287378,2010-07-14 20:00:00.000,28.5308,55.68917,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596233.320576073,6172547.892028066,35N,Central European Time,2010-07-14 22:00:00.000
209287379,2010-07-15 05:00:00.000,28.5265,55.69667,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595944.6542658091,6173376.513883459,35N,Central European Time,2010-07-15 07:00:00.000
209287380,2010-07-15 14:00:00.000,28.5266,55.69717,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595949.7141009709,6173432.290929446,35N,Central European Time,2010-07-15 16:00:00.000
209287381,2010-07-15 20:00:00.000,28.5308,55.68933,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596232.927567895,6172565.696375936,35N,Central European Time,2010-07-15 22:00:00.000
209287382,2010-07-16 05:00:00.000,28.5305,55.68983,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596212.8419460839,6172620.918749341,35N,Central European Time,2010-07-16 07:00:00.000
209287383,2010-07-16 14:00:00.000,28.5301,55.68983,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596187.6986561016,6172620.363920948,35N,Central European Time,2010-07-16 16:00:00.000
209287384,2010-07-16 20:00:00.000,28.5323,55.69,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596325.568746062,6172642.334388887,35N,Central European Time,2010-07-16 22:00:00.000
209287385,2010-07-17 05:00:00.000,28.5265,55.697,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595943.8458898918,6173413.235420169,35N,Central European Time,2010-07-17 07:00:00.000
209287386,2010-07-17 14:00:00.000,28.5265,55.697,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595943.8458898918,6173413.235420169,35N,Central European Time,2010-07-17 16:00:00.000
209287387,2010-07-18 05:00:00.000,28.5265,55.69667,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595944.6542658091,6173376.513883459,35N,Central European Time,2010-07-18 07:00:00.000
209287388,2010-07-18 14:00:00.000,28.5271,55.69733,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595980.7452455498,6173450.787212589,35N,Central European Time,2010-07-18 16:00:00.000
209287389,2010-07-18 20:00:00.000,28.5311,55.6895,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596251.3676201692,6172585.029795978,35N,Central European Time,2010-07-18 22:00:00.000
209287390,2010-07-19 05:00:00.000,28.5265,55.69717,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595943.4294525578,6173432.1525761625,35N,Central European Time,2010-07-19 07:00:00.000
209287391,2010-07-19 08:00:00.000,28.5273,55.69683,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595994.539947276,6173395.425349885,35N,Central European Time,2010-07-19 10:00:00.000
209287392,2010-07-19 14:00:00.000,28.5266,55.69733,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595949.3221334894,6173450.095311704,35N,Central European Time,2010-07-19 16:00:00.000
209287393,2010-07-19 20:00:00.000,28.531,55.68933,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),596245.4993720991,6172565.9739008155,35N,Central European Time,2010-07-19 22:00:00.000
209287394,2010-07-20 05:00:00.000,28.5266,55.697,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595950.1305655914,6173413.373773772,35N,Central European Time,2010-07-20 07:00:00.000
209287395,2010-07-20 08:00:00.000,28.5271,55.69683,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595981.9705426896,6173395.148524189,35N,Central European Time,2010-07-20 10:00:00.000
209287396,2010-07-20 14:00:00.000,28.5266,55.697,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),595950.1305655914,6173413.373773772,35N,Central European Time,2010-07-20 16:00:00.000
209287397,2010-07-20 20:00:00.000,28.7593,55.84617,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),610152.7361432702,6190358.6040419135,35N,Central European Time,2010-07-20 22:00:00.000
209287398,2010-07-21 05:00:00.000,29.1275,56.16233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),632119.3009228061,6226184.536236608,35N,Central European Time,2010-07-21 07:00:00.000
209287399,2010-07-21 08:00:00.000,29.1276,56.16217,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),632126.0592898175,6226166.924451745,35N,Central European Time,2010-07-21 10:00:00.000
209287400,2010-07-21 14:00:00.000,29.1276,56.16217,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),632126.0592898175,6226166.924451745,35N,Central European Time,2010-07-21 16:00:00.000
209287401,2010-07-21 20:00:00.000,29.4123,56.35133,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),649065.2001453433,6247795.651861771,35N,Central European Time,2010-07-21 22:00:00.000
209287402,2010-07-22 05:00:00.000,30.6281,56.761,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),355006.22609780496,6293292.811335064,36N,Central European Time,2010-07-22 07:00:00.000
209287403,2010-07-22 08:00:00.000,30.6286,56.76217,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),355041.2934349323,6293421.942223413,36N,Central European Time,2010-07-22 10:00:00.000
209287404,2010-07-22 14:00:00.000,30.6291,56.761,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),355067.3419729045,6293290.694464433,36N,Central European Time,2010-07-22 16:00:00.000
209287405,2010-07-22 20:00:00.000,30.7945,56.8085,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365346.4514408375,6298238.5831010295,36N,Central European Time,2010-07-22 22:00:00.000
209287406,2010-07-23 05:00:00.000,30.7956,56.80767,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365410.62184007163,6298144.058123654,36N,Central European Time,2010-07-23 07:00:00.000
209287407,2010-07-23 08:00:00.000,30.7961,56.80717,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365439.3513794156,6298087.435610234,36N,Central European Time,2010-07-23 10:00:00.000
209287408,2010-07-24 05:00:00.000,30.8858,56.794,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),370869.75828554155,6296449.107184061,36N,Central European Time,2010-07-24 07:00:00.000
209287409,2010-07-24 08:00:00.000,30.886,56.79317,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),370879.118916068,6296356.366446791,36N,Central European Time,2010-07-24 10:00:00.000
209287410,2010-07-26 08:00:00.000,30.795,56.8085,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365376.97216699587,6298237.599564981,36N,Central European Time,2010-07-26 10:00:00.000
209287411,2010-07-26 14:00:00.000,30.795,56.8085,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365376.97216699587,6298237.599564981,36N,Central European Time,2010-07-26 16:00:00.000
209287412,2010-07-26 20:00:00.000,30.7948,56.8085,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365364.7638760394,6298237.99295263,36N,Central European Time,2010-07-26 22:00:00.000
209287413,2010-07-27 05:00:00.000,30.8865,56.79683,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),370922.22932046733,6296762.713327907,36N,Central European Time,2010-07-27 07:00:00.000
209287414,2010-07-27 08:00:00.000,30.8865,56.79833,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),370927.3837670702,6296929.635442594,36N,Central European Time,2010-07-27 10:00:00.000
209287415,2010-07-27 14:00:00.000,30.8868,56.79833,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),370945.70160914696,6296929.069834852,36N,Central European Time,2010-07-27 16:00:00.000
209287416,2010-07-27 20:00:00.000,30.795,56.8085,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365376.97216699587,6298237.599564981,36N,Central European Time,2010-07-27 22:00:00.000
209287417,2010-07-28 05:00:00.000,30.8871,56.80133,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),370974.3256862826,6297262.34869327,36N,Central European Time,2010-07-28 07:00:00.000
209287418,2010-07-28 08:00:00.000,30.8866,56.79833,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),370933.48971427174,6296929.446897755,36N,Central European Time,2010-07-28 10:00:00.000
209287419,2010-07-28 14:00:00.000,30.8865,56.79683,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),370922.22932046733,6296762.713327907,36N,Central European Time,2010-07-28 16:00:00.000
209287420,2010-07-28 20:00:00.000,30.795,56.8085,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365376.97216699587,6298237.599564981,36N,Central European Time,2010-07-28 22:00:00.000
209287421,2010-07-29 05:00:00.000,30.7951,56.8085,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365383.0763127206,6298237.402884541,36N,Central European Time,2010-07-29 07:00:00.000
209287422,2010-07-29 08:00:00.000,30.795,56.80817,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365375.7889291524,6298200.877530444,36N,Central European Time,2010-07-29 10:00:00.000
209287423,2010-07-29 14:00:00.000,30.795,56.80817,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365375.7889291524,6298200.877530444,36N,Central European Time,2010-07-29 16:00:00.000
209287424,2010-07-29 20:00:00.000,30.7945,56.8085,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),365346.4514408375,6298238.5831010295,36N,Central European Time,2010-07-29 22:00:00.000
209287425,2010-07-30 05:00:00.000,30.9826,57.961,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),380634.2320142342,6426149.842652045,36N,Central European Time,2010-07-30 07:00:00.000
209287426,2010-07-30 08:00:00.000,30.9825,57.961,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),380628.316270694,6426150.019298502,36N,Central European Time,2010-07-30 10:00:00.000
209287427,2010-07-30 14:00:00.000,30.9826,57.96083,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),380633.66702872235,6426130.921268308,36N,Central European Time,2010-07-30 16:00:00.000
